!!/ADJ	0.000563838118360786
Merkel/NOUN	0.0004287394644038573
:/.	0.00040970051543216693
Vasallen/NOUN	0.0003537682979035383
./.	0.0003499580727910172
Arsch/NOUN	0.00032564696991292885
Invasoren/NOUN	0.00032564696991292885
ml/NOUN	0.0002993792155727807
HASHTAG	0.0002953259128040959
lbr/NOUN	0.0002869079474777773
!!!/ADJ	0.00027156553562681697
Lügenpresse/NOUN	0.00025572083858532734
Pack/NOUN	0.00025088469500353535
|/X	0.0002488149704783741
Moslems/NOUN	0.0002484303612584163
Murksel/NOUN	0.0002141083503536726
Idioten/NOUN	0.0002141083503536726
Merkels/NOUN	0.00020620126159047765
Schulz/NOUN	0.0001924310439166819
aksynode16/VERB	0.0001773888046624669
des/DET	0.00017542296924533726
Danke/NOUN	0.0001719171516558049
Israel/NOUN	0.00016327715523308222
Sie/PRON	0.00015778983870773356
!!/NOUN	0.00014871013600143012
dabei/X	0.00013932093348374607
Scheiß/NOUN	0.0001327671885572035
SED/NOUN	0.0001327671885572035
kotzen/VERB	0.00013214571486645872
Hirn/NOUN	0.00013214571486645872
Dumm/ADJ	0.00013214547642157717
SMILEYNEG	0.0001319775942591068
Islam/NOUN	0.00013015437740563997
!/.	0.00012783847414088749
🤢/ADJ	0.00012260302857566502
Vasall/NOUN	0.00011873371377993368
Abschaum/NOUN	0.00011873371377993368
Islamisten/NOUN	0.00011873347814948277
Grünen/ADJ	0.00011873347814948277
Asylanten/NOUN	0.00011805956911107316
Maas/NOUN	0.00011363111648222423
'/.	0.0001110337172203902
SMILEYPOS	0.0001103523453438055
dumme/ADJ	0.0001096704977326482
aber/ADV	0.00010841132372912742
Schulabschluss/NOUN	0.00010758523801884951
Türken/NOUN	0.00010640611992608035
Wand/NOUN	0.00010542619280925599
deutschfeindlichen/ADJ	0.00010542596098452876
wir/PRON	0.00010215182483900843
wie/CONJ	0.00010163325588706702
sitzen/VERB	9.951337343574819e-05
über/ADP	9.807014649027218e-05
?/.	9.602289134694468e-05
Gutmenschen/NOUN	9.52287711146514e-05
x/NOUN	9.324403849453117e-05
Volksverräterin/NOUN	9.224409468249338e-05
Gehirn/NOUN	9.224386785375429e-05
Nein/NOUN	9.139252521840182e-05
diesen/PRON	9.132759329035647e-05
dumm/ADJ	9.107857010975069e-05
